datum;nachname;anzahl;jahr
2014-12-31;Carrera;5;2014
2021-12-31;Whyte;6;2021
2011-12-31;Dubs;4;2011
2017-12-31;Hohlbaum;4;2017
2021-12-31;Balzer;6;2021
2018-12-31;Rais;5;2018
2012-12-31;Prihoda;7;2012
2014-12-31;Pedersen;6;2014
2012-12-31;Güngör;17;2012
2014-12-31;Gül;37;2014
2018-12-31;Schmit;5;2018
2016-12-31;Bächlin;20;2016
2017-12-31;Oneta;4;2017
2013-12-31;Dietz;22;2013
2021-12-31;van den Brink;5;2021
2013-12-31;Grenacher;8;2013
2014-12-31;Lena;6;2014
2012-12-31;Peng;6;2012
2017-12-31;Wieland;43;2017
2013-12-31;Blösch;11;2013
2018-12-31;Zhuta;11;2018
2018-12-31;Simonella;4;2018
2014-12-31;Mutz;7;2014
2021-12-31;Portenier;13;2021
2021-12-31;Vezaj;9;2021
2014-12-31;Weick;15;2014
2020-12-31;Manco;10;2020
2016-12-31;Freimann;5;2016
2020-12-31;Litscher;4;2020
2018-12-31;Kasa;19;2018
2011-12-31;Ardüser;12;2011
2013-12-31;Guimaraes;6;2013
2021-12-31;Fortunato;4;2021
2014-12-31;Hempel;4;2014
2012-12-31;Venetz;6;2012
2014-12-31;Selig;13;2014
2022-12-31;Reck;8;2022
2021-12-31;Sporns;5;2021
2018-12-31;Jevtic;14;2018
2011-12-31;Kalkan;5;2011
2018-12-31;Chaves;4;2018
2021-12-31;Hofer;213;2021
2017-12-31;Bernoulli;22;2017
2022-12-31;Ferreiro;8;2022
2012-12-31;Artero;8;2012
2021-12-31;Traber;24;2021
2013-12-31;Avram;8;2013
2018-12-31;Tabakovic;4;2018
2014-12-31;Fähndrich;4;2014
2020-12-31;Haag;22;2020
2018-12-31;Hadjibajrami;6;2018
2013-12-31;Cardoso;25;2013
2017-12-31;Bürli;13;2017
2017-12-31;Lindemer;6;2017
2022-12-31;Pfaff;14;2022
2018-12-31;Mulemba;4;2018
2011-12-31;Schönenberger;47;2011
2021-12-31;Lo Russo;5;2021
2012-12-31;Schneiter;33;2012
2022-12-31;Wirz;165;2022
2011-12-31;Vujic;7;2011
2020-12-31;Bornand;12;2020
2018-12-31;Bahtiri;4;2018
2014-12-31;Jani;8;2014
2019-12-31;Franzen;8;2019
2014-12-31;Bjelic;4;2014
2019-12-31;Sangar;5;2019
2017-12-31;Schadock;6;2017
2011-12-31;Valente;14;2011
2020-12-31;Bohnsack;5;2020
2019-12-31;Basaran;40;2019
2019-12-31;Strauch;6;2019
2017-12-31;Kiwirra;5;2017
2022-12-31;Kämpf;16;2022
2017-12-31;Gradina;4;2017
2016-12-31;Knüppel;4;2016
2015-12-31;Conace;4;2015
2018-12-31;Gamez;4;2018
2017-12-31;Bayoglu;8;2017
2018-12-31;Teleki;12;2018
2016-12-31;Grunauer;5;2016
2017-12-31;Schmit;5;2017
2012-12-31;Lässer;8;2012
2022-12-31;Palatty;4;2022
2017-12-31;Dërmaku;10;2017
2013-12-31;Ortner;4;2013
2022-12-31;Dammann;4;2022
2017-12-31;Seckinger;14;2017
2013-12-31;Quinn;4;2013
2022-12-31;Birol;6;2022
2020-12-31;Trüeb;8;2020
2020-12-31;Trueb;5;2020
2016-12-31;Vasanthan;4;2016
2015-12-31;Kochuparackal;6;2015
2020-12-31;Calvo;20;2020
2016-12-31;Oggier;10;2016
2019-12-31;Topal;12;2019
2011-12-31;Addad;4;2011
2011-12-31;Noack;5;2011
2011-12-31;Selvathas;4;2011
2021-12-31;Salman;4;2021
2015-12-31;Dincer;4;2015
2021-12-31;Yürekkirmaz;9;2021
2013-12-31;Kuric;4;2013
2015-12-31;Battegay;13;2015
2011-12-31;Nobs;18;2011
2020-12-31;Gangis;5;2020
2022-12-31;Dzabic;4;2022
2022-12-31;Dokijanovic;8;2022
2011-12-31;Velusamy;5;2011
2011-12-31;Riveiro;7;2011
2017-12-31;Biétry;4;2017
2021-12-31;Bentele;4;2021
2012-12-31;Such;6;2012
2020-12-31;Hager;19;2020
2020-12-31;Özmen;16;2020
2019-12-31;Küng;74;2019
2019-12-31;Hanak;4;2019
2011-12-31;Krieger;9;2011
2015-12-31;Taubic;5;2015
2013-12-31;Boser;8;2013
2018-12-31;Baier;46;2018
2015-12-31;Brechbühler;15;2015
2012-12-31;Wood;10;2012
2011-12-31;Demiroglu;31;2011
2016-12-31;Lüdin;55;2016
2015-12-31;von Schnurbein;4;2015
2017-12-31;Mikaiel;6;2017
2022-12-31;Buol;9;2022
2013-12-31;Kreuzer;7;2013
2021-12-31;Waibel;15;2021
2018-12-31;Maywald;5;2018
2021-12-31;Avci;17;2021
2021-12-31;Cordeiro;4;2021
2015-12-31;Eller;7;2015
2015-12-31;Löliger;41;2015
2018-12-31;Hangartner;8;2018
2019-12-31;Jetzer;15;2019
2019-12-31;Rappo;16;2019
2016-12-31;Rossetti;10;2016
2012-12-31;Schuldt;4;2012
2019-12-31;Juval;5;2019
2018-12-31;Niedbalski;4;2018
2018-12-31;Hedinger;4;2018
2012-12-31;Dürr;70;2012
2017-12-31;Leimbacher;9;2017
2014-12-31;Stauder;5;2014
2020-12-31;Gamma;10;2020
2020-12-31;Baumann;240;2020
2011-12-31;Trajanovski;4;2011
2013-12-31;Nuotclà;4;2013
2018-12-31;Pezerovic;4;2018
2022-12-31;Moon;4;2022
2014-12-31;Wang;36;2014
2022-12-31;Cordero;6;2022
2021-12-31;Eggs;4;2021
2014-12-31;Kohli;6;2014
2015-12-31;Becirovic;7;2015
2016-12-31;Pereira;153;2016
2022-12-31;Destani;5;2022
2016-12-31;Usteri;4;2016
2017-12-31;Turi;9;2017
2018-12-31;Bing;5;2018
2021-12-31;Briellmann;7;2021
2015-12-31;Handloser;4;2015
2021-12-31;Olivieri;8;2021
2014-12-31;Bartolini;4;2014
2018-12-31;Zgraggen;18;2018
2016-12-31;Ciftci;8;2016
2012-12-31;Rebmann;28;2012
2020-12-31;Goese;4;2020
2018-12-31;Gissler;4;2018
2011-12-31;Ferrini;4;2011
2011-12-31;Schnarwiler;4;2011
2017-12-31;Carmona;8;2017
2014-12-31;Travella;5;2014
2012-12-31;Polat;99;2012
2021-12-31;Hasenfratz;4;2021
2011-12-31;Nyffeler;24;2011
2021-12-31;Fuentes;4;2021
2021-12-31;Kizhakkeveetil;5;2021
2021-12-31;Sorrentino;5;2021
2022-12-31;Wassermann;19;2022
2021-12-31;Vukelja;4;2021
2011-12-31;Vlajnic;4;2011
2022-12-31;Camino;4;2022
2021-12-31;Tricase;7;2021
2016-12-31;Murillo;11;2016
2015-12-31;Warg;4;2015
2013-12-31;Quaranta;14;2013
2019-12-31;Pasquinelli;9;2019
2012-12-31;Klaus;21;2012
2020-12-31;Plaz;5;2020
2018-12-31;Souto;10;2018
2015-12-31;Kayhan;8;2015
2021-12-31;Zaborsky;6;2021
2019-12-31;Koceku;6;2019
2021-12-31;Lerch;42;2021
2016-12-31;Marino;19;2016
2022-12-31;Fattorini;4;2022
2019-12-31;Öztoprak;4;2019
2017-12-31;Aye;7;2017
2011-12-31;Trabandt;4;2011
2013-12-31;Känzig;7;2013
2012-12-31;Lindholm;5;2012
2014-12-31;Witz;5;2014
2011-12-31;Avunooru;4;2011
2021-12-31;Pirapakaran;4;2021
2019-12-31;Walliser;23;2019
2021-12-31;Sarullo;6;2021
2012-12-31;Avyüzen;14;2012
2015-12-31;Battista;6;2015
2017-12-31;Jusufoski;6;2017
2011-12-31;Schwab;72;2011
2011-12-31;Misteli;19;2011
2019-12-31;Martinez;139;2019
2021-12-31;Kunzelmann;11;2021
2011-12-31;Schöb;6;2011
2013-12-31;Geng;5;2013
2015-12-31;Mehmeti;19;2015
2015-12-31;Aden;5;2015
2020-12-31;Alessi;4;2020
2017-12-31;Subasi;6;2017
2018-12-31;Pach;5;2018
2018-12-31;Selvanathan;4;2018
2014-12-31;Flendrie;4;2014
2016-12-31;Haupt;12;2016
2016-12-31;Mutti;9;2016
2017-12-31;Pellegrino;11;2017
2012-12-31;Hardegger;5;2012
2013-12-31;Meyerhofer;12;2013
2016-12-31;Amstutz;35;2016
2011-12-31;Nenadic;8;2011
2021-12-31;Rashid;14;2021
2017-12-31;Gonsalves;4;2017
2014-12-31;Faro;8;2014
2013-12-31;Mooleparambil;4;2013
2011-12-31;Menzi;9;2011
2020-12-31;Battegay;14;2020
2020-12-31;Sivri;4;2020
2012-12-31;Klopfstein;4;2012
2020-12-31;Gremmelmaier;6;2020
2021-12-31;Jain;22;2021
2014-12-31;Bursac;15;2014
2020-12-31;Imhoof;5;2020
2019-12-31;Laissue;4;2019
2018-12-31;Ottaviani;6;2018
2018-12-31;Jiwatramani;4;2018
2020-12-31;Möckli;9;2020
2018-12-31;Di Gallo;6;2018
2015-12-31;Abdilji;4;2015
2022-12-31;Bernoulli;22;2022
2021-12-31;Taha;4;2021
2021-12-31;Kuhny;6;2021
2022-12-31;Petrini;4;2022
2013-12-31;Ulli;11;2013
2019-12-31;Knörr;5;2019
2019-12-31;Georgiadis;5;2019
2021-12-31;Murati;25;2021
2016-12-31;Köhler;25;2016
2011-12-31;Bing;4;2011
2015-12-31;Gmünder;4;2015
2016-12-31;Kohler;169;2016
2011-12-31;Khupenia;4;2011
2022-12-31;Gökalp;10;2022
2015-12-31;Ayed;5;2015
2011-12-31;Dubach;51;2011
2013-12-31;Rietmann;6;2013
2014-12-31;Kihli;5;2014
2018-12-31;Christeller;4;2018
2020-12-31;Hainmüller;4;2020
2016-12-31;Yikilmaz;15;2016
2021-12-31;Roesler;5;2021
2022-12-31;Colloca;4;2022
2019-12-31;Borel;4;2019
2019-12-31;Dummermuth;6;2019
2021-12-31;Sabedini;4;2021
2020-12-31;Attili;7;2020
2015-12-31;Taveras;4;2015
2017-12-31;Pergjoka;5;2017
2015-12-31;Stämpfli;22;2015
2017-12-31;Klingelfuss;4;2017
2022-12-31;Sejfuli;4;2022
2020-12-31;Halbeisen;22;2020
2016-12-31;Scherrer;92;2016
2017-12-31;Cherif;10;2017
2018-12-31;Gökcen;6;2018
2022-12-31;Bremen;4;2022
2020-12-31;Borsos;4;2020
2016-12-31;Meranli;10;2016
2016-12-31;Aabid;4;2016
2013-12-31;Varga;15;2013
2013-12-31;Inan;8;2013
2020-12-31;Rossini;4;2020
2021-12-31;Berglas;9;2021
2017-12-31;Rasser;6;2017
2012-12-31;Dettwiler;74;2012
2015-12-31;Hurni;15;2015
2012-12-31;Temizel;11;2012
2021-12-31;Ruberti;6;2021
2014-12-31;Mulaj;58;2014
2014-12-31;Sosnowski;4;2014
2021-12-31;Zerey;39;2021
2014-12-31;Forquenot;5;2014
2011-12-31;Wüst;40;2011
2021-12-31;Torrado;4;2021
2016-12-31;Ueberwasser;4;2016
2018-12-31;Lüdi;42;2018
2019-12-31;Schibli;10;2019
2015-12-31;Prüfer;5;2015
2018-12-31;Traub;20;2018
2016-12-31;Kerker;6;2016
2018-12-31;Lieb;11;2018
2022-12-31;McGowan;4;2022
2013-12-31;Colombo;11;2013
2013-12-31;Dellenbach;4;2013
2021-12-31;Mannhart;9;2021
2021-12-31;Travella;5;2021
2015-12-31;Casartelli;6;2015
2015-12-31;Simmen;11;2015
2013-12-31;Hildebrand;10;2013
2017-12-31;Alcantara;5;2017
2020-12-31;Flesch;4;2020
2016-12-31;Aziri;4;2016
2016-12-31;Beyeler;37;2016
2014-12-31;Bernath;6;2014
2017-12-31;Osmanoglu;5;2017
2014-12-31;Stengle;5;2014
2015-12-31;Pflugi;16;2015
2021-12-31;Junck;7;2021
2016-12-31;Langewitz;4;2016
2017-12-31;Vogt;231;2017
2011-12-31;Wolber;6;2011
2019-12-31;Mühlemann;42;2019
2019-12-31;Wishedski;8;2019
2012-12-31;Anzalone;6;2012
2013-12-31;Iranzo;5;2013
2022-12-31;Schütz;61;2022
2019-12-31;Ciampi;4;2019
2018-12-31;Ly;9;2018
2018-12-31;Fleischer;7;2018
2022-12-31;Masero;11;2022
2020-12-31;Bürkle;12;2020
2020-12-31;Guimaraes;8;2020
2021-12-31;Hempel;4;2021
2022-12-31;Eichner;6;2022
2016-12-31;Ljimani;4;2016
2016-12-31;Mikkelsen;6;2016
2018-12-31;Nathan;9;2018
2018-12-31;Pop;4;2018
2012-12-31;Beurret;5;2012
2012-12-31;Wiedenmeier;4;2012
2013-12-31;Shetty;5;2013
2014-12-31;Ferkovic;9;2014
2022-12-31;Molnar;15;2022
2022-12-31;Cazzato;4;2022
2020-12-31;De Michele;7;2020
2012-12-31;Mensch;14;2012
2021-12-31;Ramsauer;7;2021
2015-12-31;Matiz;7;2015
2015-12-31;Göktas;4;2015
2014-12-31;Frehner;23;2014
2013-12-31;Bohrmann;5;2013
2019-12-31;Vucetic;4;2019
2014-12-31;Vo;7;2014
2021-12-31;Ghebressilasie;5;2021
2014-12-31;Zuberi;21;2014
2011-12-31;Colucci;10;2011
2017-12-31;Emin;4;2017
2015-12-31;Ditzler;30;2015
2021-12-31;Haueter;6;2021
2019-12-31;Vassalli;4;2019
2013-12-31;Vilas;5;2013
2020-12-31;D'Alessandro;8;2020
2020-12-31;Cicak;7;2020
2014-12-31;Neu;8;2014
2022-12-31;Rovito;5;2022
2019-12-31;Schnegg;5;2019
2011-12-31;Rufatti;4;2011
2013-12-31;Dobkowski;4;2013
2017-12-31;Häni;18;2017
2016-12-31;Latham;4;2016
2021-12-31;Radosavljevic;9;2021
2014-12-31;Rünzi;5;2014
2012-12-31;Lauri;4;2012
2019-12-31;Gerny;4;2019
2016-12-31;Liu;30;2016
2019-12-31;Brüderlin;18;2019
2014-12-31;Fässler;65;2014
2022-12-31;von Dahlen;4;2022
2020-12-31;Azariah;6;2020
2012-12-31;Pallivathukkal;4;2012
2014-12-31;Rader;6;2014
2012-12-31;Bryan;4;2012
2016-12-31;Friedebold;4;2016
2013-12-31;Trueb;4;2013
2014-12-31;Gümüs;15;2014
2018-12-31;Conrad;23;2018
2015-12-31;Merkofer;11;2015
2017-12-31;Bradic;4;2017
2022-12-31;Apollonio;5;2022
2022-12-31;Taubic;4;2022
2019-12-31;Styger;4;2019
2016-12-31;Schöbi;4;2016
2013-12-31;Häner;37;2013
2021-12-31;Baldinger;8;2021
2016-12-31;Kleindienst;8;2016
2013-12-31;Bürkle;12;2013
2012-12-31;Stanojevic;35;2012
2014-12-31;Sawyer;5;2014
2017-12-31;Herzog;154;2017
2021-12-31;Espinosa;5;2021
2017-12-31;Putananickal;4;2017
2014-12-31;Neff;14;2014
2022-12-31;Göl;5;2022
2014-12-31;Schott;14;2014
2011-12-31;Bitonti;4;2011
2020-12-31;Tonin;6;2020
2012-12-31;Daly;4;2012
2020-12-31;Arsenijevic;6;2020
2015-12-31;Dzabic;4;2015
2012-12-31;Martinovic;18;2012
2020-12-31;Herren;29;2020
2017-12-31;Maldonado;6;2017
2022-12-31;Güetli;4;2022
2022-12-31;Whitehead;5;2022
2015-12-31;Agnolazza;6;2015
2022-12-31;Mantle;4;2022
2020-12-31;Bickel;6;2020
2016-12-31;Kömleksiz;5;2016
2011-12-31;Rehorek;7;2011
2011-12-31;Burkhardt;56;2011
2013-12-31;Michiel;8;2013
2018-12-31;Solari;9;2018
2021-12-31;Lüber;7;2021
2019-12-31;Kukic;10;2019
2017-12-31;Brubacher;6;2017
2016-12-31;Goetz;5;2016
2011-12-31;Murillo;10;2011
2019-12-31;Celik;72;2019
2014-12-31;Giampa;4;2014
2014-12-31;Saam;5;2014
2014-12-31;Koparanoglu;6;2014
2021-12-31;Sosnowski;4;2021
2020-12-31;Pecoraro;8;2020
2013-12-31;Meinecke;5;2013
2022-12-31;Mira;10;2022
2011-12-31;Ramachandran;4;2011
2020-12-31;Twellmann;4;2020
2015-12-31;Schrader;6;2015
2022-12-31;Strebel;40;2022
2022-12-31;Loncar;4;2022
2021-12-31;Cassidy;7;2021
2013-12-31;Karpuzo;4;2013
2013-12-31;Mattmüller;23;2013
2017-12-31;Krüsi;9;2017
2011-12-31;Liparoto;7;2011
2015-12-31;Mutschler;11;2015
2013-12-31;Ceppi;4;2013
2014-12-31;Gunti;7;2014
2020-12-31;Sierra;7;2020
2018-12-31;Ross;14;2018
2016-12-31;Chiavi;5;2016
2013-12-31;Selvam;6;2013
2014-12-31;Picciolo;7;2014
2020-12-31;Rid;4;2020
2017-12-31;Puga;4;2017
2022-12-31;Tadic;11;2022
2016-12-31;Rink;15;2016
2012-12-31;Vucetic;4;2012
2011-12-31;Pappenberger;5;2011
2013-12-31;Villabruna;5;2013
2015-12-31;Reinert;7;2015
2017-12-31;Thavarajah;4;2017
2012-12-31;Marraffino;4;2012
2012-12-31;Sala;9;2012
2016-12-31;Imoula;5;2016
2015-12-31;Sert;4;2015
2017-12-31;Berney;4;2017
2018-12-31;Graziano;6;2018
2022-12-31;Morgan;11;2022
2016-12-31;M'barek;4;2016
2012-12-31;Casonato;7;2012
2013-12-31;Sisti;9;2013
2012-12-31;Pasquinelli;11;2012
2016-12-31;Mazzamati;9;2016
2014-12-31;Tissier;4;2014
2017-12-31;Fasoli;4;2017
2014-12-31;Gulli;6;2014
2014-12-31;Brahimi;4;2014
2019-12-31;Pehlic;4;2019
2013-12-31;Backlund;5;2013
2013-12-31;Olson;4;2013
2018-12-31;Syla;29;2018
2019-12-31;Bekker;5;2019
2013-12-31;Vogelsanger;6;2013
2013-12-31;Brighel;6;2013
2014-12-31;Wichert;4;2014
2016-12-31;Schläfli;22;2016
2011-12-31;Hipp;11;2011
2017-12-31;Pardo;7;2017
2011-12-31;Ramp;7;2011
2018-12-31;Legendre;4;2018
2021-12-31;Ferrara;16;2021
2012-12-31;Peduzzi;12;2012
2020-12-31;Iwangoff;5;2020
2017-12-31;Lucas;12;2017
2022-12-31;Avdula;6;2022
2015-12-31;Yesildeniz;5;2015
2022-12-31;Maiorana;5;2022
2020-12-31;Batache;4;2020
2016-12-31;Causevic;4;2016
2012-12-31;Kirmaci;8;2012
2022-12-31;Kelm;5;2022
2018-12-31;Hadzibeganovic;4;2018
2019-12-31;Balcerak;4;2019
2016-12-31;Doshi;8;2016
2015-12-31;Zinniker;6;2015
2016-12-31;Alijoski;5;2016
2013-12-31;Selishta;4;2013
2014-12-31;Dauag;5;2014
2020-12-31;Freschi;7;2020
2020-12-31;Jolly;4;2020
2022-12-31;Juratli;4;2022
2017-12-31;Antoni;6;2017
2014-12-31;Cannia;5;2014
2013-12-31;Wohlgemuth;13;2013
2019-12-31;D'Souza;10;2019
2011-12-31;Crump;5;2011
2013-12-31;Wolf;127;2013
2013-12-31;Johner;9;2013
2018-12-31;Ardüser;9;2018
2011-12-31;Celenk;4;2011
2020-12-31;Henssler;4;2020
2016-12-31;Morath;13;2016
2016-12-31;Hartl;4;2016
2017-12-31;Cantaluppi;9;2017
2021-12-31;Zulfiovski;8;2021
2012-12-31;Zepf;4;2012
2017-12-31;Darling;4;2017
2019-12-31;Steinacher;10;2019
2021-12-31;Ritschl;5;2021
2017-12-31;Zaeslin;6;2017
2015-12-31;Raccis;4;2015
2011-12-31;Humm;11;2011
2018-12-31;Haaf;5;2018
2020-12-31;von Escher;5;2020
2011-12-31;Kulak;4;2011
2012-12-31;Knörr;4;2012
2022-12-31;Reid;4;2022
2015-12-31;Vukic;4;2015
2017-12-31;Germain;7;2017
2013-12-31;Fridman;4;2013
2021-12-31;Zobel;7;2021
2016-12-31;Kurtaj;80;2016
2013-12-31;Chama;4;2013
2022-12-31;Fischler;8;2022
2022-12-31;Luginbühl;29;2022
2019-12-31;Laczko;5;2019
2015-12-31;Bushrab;4;2015
2014-12-31;Erbacher;4;2014
2013-12-31;Bedjeti;6;2013
2019-12-31;Harrer;5;2019
2015-12-31;Siegenthaler;86;2015
2021-12-31;Voltzenlugel;4;2021
2017-12-31;Buner;7;2017
2014-12-31;Remmler;4;2014
2018-12-31;Wacker;22;2018
2022-12-31;Fatic;4;2022
2021-12-31;Thartori;4;2021
2011-12-31;Kashamkattil;5;2011
2022-12-31;Çoban;6;2022
2022-12-31;Spriessler;9;2022
2019-12-31;Gschwend;18;2019
2016-12-31;Lo Russo;5;2016
2019-12-31;Bähr;7;2019
2017-12-31;Arabin;6;2017
2017-12-31;Strasser;26;2017
2013-12-31;Boloix;5;2013
2021-12-31;Bänteli;5;2021
2012-12-31;Simonet;5;2012
2015-12-31;Kiceva;5;2015
2021-12-31;Valentini;6;2021
2011-12-31;Rotzler;14;2011
2020-12-31;Bravi;6;2020
2020-12-31;Kanlic;7;2020
2016-12-31;Jha;4;2016
2018-12-31;Cenci;11;2018
2016-12-31;Garcia;180;2016
2022-12-31;Scotti;4;2022
2018-12-31;Indermühle;11;2018
2018-12-31;Wüst;38;2018
2014-12-31;Dalipi;14;2014
2016-12-31;Gabutti;5;2016
2021-12-31;Gerig;17;2021
2014-12-31;Hessel;8;2014
2022-12-31;Jakobs;7;2022
2017-12-31;Quaglieri;4;2017
2015-12-31;Crivelli;17;2015
2015-12-31;Missio;4;2015
2012-12-31;Fröhlicher;6;2012
2019-12-31;Regez;4;2019
2018-12-31;Nash;7;2018
2017-12-31;Zwicky;13;2017
2016-12-31;Fromm;6;2016
2012-12-31;Redmer;4;2012
2011-12-31;Acevedo;6;2011
2013-12-31;Lakatos;15;2013
2021-12-31;Longhitano;10;2021
2011-12-31;Roschi;11;2011
2013-12-31;Sandim;9;2013
2014-12-31;Borkovic;4;2014
2017-12-31;Schindelholz;12;2017
2017-12-31;Henschen;5;2017
2018-12-31;Görgens;5;2018
2021-12-31;Yesilyayla;16;2021
2014-12-31;Rhyner;13;2014
2013-12-31;Abdishakur;5;2013
2019-12-31;Goll;5;2019
2020-12-31;Grendelmeier;7;2020
2017-12-31;Arnaiz;4;2017
2016-12-31;Hirsig;4;2016
2016-12-31;Ferraz;7;2016
2016-12-31;Sagra;4;2016
2012-12-31;Bergmaier;9;2012
2011-12-31;Fischer;440;2011
2019-12-31;Bossart;12;2019
2022-12-31;Kovac;7;2022
2017-12-31;Küsne;10;2017
2017-12-31;Bortolas;5;2017
2014-12-31;Woodtli;17;2014
2016-12-31;Mazzeo;4;2016
2020-12-31;Plunkett;7;2020
2017-12-31;Losi;4;2017
2012-12-31;Ördek;5;2012
2014-12-31;Hadorn;17;2014
2022-12-31;Michael;14;2022
2022-12-31;Rochat;4;2022
2022-12-31;Ong;9;2022
2021-12-31;Vieira;34;2021
2015-12-31;da Costa;59;2015
2014-12-31;Isik;25;2014
2014-12-31;Lander;4;2014
2019-12-31;Volken;8;2019
2020-12-31;Kuoni;4;2020
2018-12-31;Ionescu;6;2018
2012-12-31;Reumer;8;2012
2022-12-31;Schepperle;6;2022
2022-12-31;Wellinger;7;2022
2022-12-31;Di Santo;8;2022
2018-12-31;Kilinç;6;2018
2015-12-31;Seppi;8;2015
2014-12-31;Ponacz;7;2014
2011-12-31;Blechschmidt;8;2011
2021-12-31;Gümüs;9;2021
2012-12-31;Arackal;4;2012
2016-12-31;Lehni;4;2016
2015-12-31;Bearth;6;2015
2012-12-31;Bähr;4;2012
2021-12-31;Cuculi;7;2021
2018-12-31;Celenk;5;2018
2017-12-31;Ammann;137;2017
2021-12-31;Mroczek;4;2021
2017-12-31;Kanesu;4;2017
2014-12-31;Kramer;42;2014
2021-12-31;Neu;6;2021
2020-12-31;Hämmerli;12;2020
2018-12-31;Adornetto;6;2018
2015-12-31;Schriber;10;2015
2016-12-31;Feher;4;2016
2012-12-31;Batschelet;6;2012
2012-12-31;Phobphuak;4;2012
2014-12-31;Kasinathan;4;2014
2020-12-31;Medweth;7;2020
2015-12-31;Teimouri;22;2015
2013-12-31;Gnägi;5;2013
2017-12-31;Stoll;82;2017
2011-12-31;Bosch;11;2011
2011-12-31;Bösch;75;2011
2019-12-31;Jagodini;18;2019
2014-12-31;Sommerfeldt;5;2014
2017-12-31;Mühlematter;4;2017
2019-12-31;Martinovic;10;2019
2020-12-31;Mehrabi;4;2020
2021-12-31;Selig;9;2021
2013-12-31;Schulthess;30;2013
2011-12-31;Senel;8;2011
2018-12-31;Kara;46;2018
2016-12-31;Stabile;4;2016
2020-12-31;Fumagalli;6;2020
2015-12-31;Redjepi;10;2015
2020-12-31;Bedjeti;13;2020
2017-12-31;Diamant;7;2017
2015-12-31;Münster;5;2015
2014-12-31;Keusch;7;2014
2014-12-31;Baubec;4;2014
2019-12-31;Finus;4;2019
2019-12-31;Hadji;4;2019
2014-12-31;Buchmann;17;2014
2014-12-31;Leutwiler;19;2014
2021-12-31;von Planta;13;2021
2017-12-31;Canic;4;2017
2021-12-31;Jaeger;14;2021
2022-12-31;Dumitras;4;2022
2021-12-31;Löffler;28;2021
2017-12-31;Neuner;6;2017
2019-12-31;Millan;4;2019
2016-12-31;Seck;6;2016
2022-12-31;Oprea;7;2022
2022-12-31;Canbulat;6;2022
2020-12-31;Nuotclà;4;2020
2019-12-31;Bottoni;5;2019
2011-12-31;Lenherr;9;2011
2019-12-31;Fader;4;2019
2019-12-31;Spina;11;2019
2019-12-31;Butz;28;2019
2013-12-31;Henssler;8;2013
2015-12-31;Lewis;10;2015
2012-12-31;Tittel;5;2012
2014-12-31;Scarnicci;4;2014
2014-12-31;Zulfiovski;8;2014
2020-12-31;Loncarevic;4;2020
2021-12-31;Zavoli;4;2021
2014-12-31;Toth;28;2014
2014-12-31;Bohrer;16;2014
2014-12-31;Maslac;12;2014
2011-12-31;Gaspoz;6;2011
2013-12-31;Gaillard;6;2013
2020-12-31;Abdalla;13;2020
2018-12-31;Schrenk;5;2018
2021-12-31;Chastonay;5;2021
2020-12-31;Businger;21;2020
2016-12-31;Kostyák;4;2016
2013-12-31;Romano;30;2013
2011-12-31;Künzel;11;2011
2017-12-31;Delpho;4;2017
2018-12-31;Bralic;7;2018
2012-12-31;Hobi;13;2012
2020-12-31;Schürmann;46;2020
2019-12-31;Bisson;4;2019
2016-12-31;Priolo;7;2016
2016-12-31;Eberhard;18;2016
2013-12-31;Pavic;5;2013
2012-12-31;Heuberger;23;2012
2020-12-31;El Bey;5;2020
2021-12-31;Buob;4;2021
2019-12-31;Perisic;10;2019
2020-12-31;Vischi;6;2020
2015-12-31;Halitaj;4;2015
2018-12-31;Stolfa;4;2018
2019-12-31;Puglisi;36;2019
2021-12-31;Aloush;7;2021
2015-12-31;Kämpf;18;2015
2012-12-31;Singrasa;12;2012
2013-12-31;Zweifel;22;2013
2012-12-31;Vuille;22;2012
2015-12-31;Chiang;4;2015
2022-12-31;Moscioni;5;2022
2022-12-31;Spagnoli;5;2022
2019-12-31;Wickli;9;2019
2011-12-31;Serafini;9;2011
2020-12-31;Rizanaj;4;2020
2020-12-31;Radic;16;2020
2020-12-31;de la Rosa;4;2020
2018-12-31;Sahinbay;5;2018
2016-12-31;D'Anselmo;4;2016
2022-12-31;Önder;4;2022
2020-12-31;Belge;4;2020
2017-12-31;Mihalykövi;4;2017
2011-12-31;Agner;4;2011
2011-12-31;Morrison;6;2011
2020-12-31;Gadient;11;2020
2017-12-31;De Donatis;4;2017
2012-12-31;Ona;4;2012
2011-12-31;Henker;4;2011
2020-12-31;Bojic;8;2020
2021-12-31;Archer;5;2021
2016-12-31;White;10;2016
2018-12-31;Rüfenacht;35;2018
2016-12-31;Page;10;2016
2016-12-31;Nanthakumaran;4;2016
2017-12-31;Bögli;17;2017
2018-12-31;Haussener;14;2018
2018-12-31;Amanovic;4;2018
2014-12-31;Gujer;4;2014
2019-12-31;Aeby;34;2019
2017-12-31;Flaig;4;2017
2019-12-31;Ramisberger;4;2019
2022-12-31;Müllershausen;4;2022
2020-12-31;Gygax;24;2020
2014-12-31;Glaser;42;2014
2022-12-31;Moura;18;2022
2016-12-31;Joachim;4;2016
2013-12-31;Kocakgöl;5;2013
2016-12-31;Camarata;4;2016
2011-12-31;Miescher;13;2011
2022-12-31;Maurer;149;2022
